mulligan	1	Farmer Refuted	hamilton	1
mulligan	1	Farmer Refuted	burr	1
mulligan	10	Right Hand Man	admiralHowe	1
mulligan	10	Right Hand Man	washington	1
mulligan	10	Right Hand Man	hamilton	1
mulligan	10	Right Hand Man	burr	1
mulligan	10	Right Hand Man	generalMontgomery	1
mulligan	10	Right Hand Man	green	1
mulligan	10	Right Hand Man	knox	1
mulligan	10	Right Hand Man	laurens	1
mulligan	10	Right Hand Man	mulligan	1
mulligan	10	Right Hand Man	lafayette	1
mulligan	9	The Story of Tonight (Reprise)	hamilton	1
mulligan	9	The Story of Tonight (Reprise)	burr	1
mulligan	9	The Story of Tonight (Reprise)	washington	1
mulligan	1	Stay Alive	washington	1
mulligan	1	Stay Alive	hamilton	1
mulligan	1	Stay Alive	lee	1
mulligan	1	Stay Alive	lafayette	1
mulligan	1	Stay Alive	laurens	1
mulligan	6	Yorktown (The World Turned Upside Down)	hamilton	1
mulligan	6	Yorktown (The World Turned Upside Down)	lafayette	1
mulligan	6	Yorktown (The World Turned Upside Down)	eliza	1
mulligan	6	Yorktown (The World Turned Upside Down)	laurens	1
mulligan	6	Yorktown (The World Turned Upside Down)	mulligan	1
mulligan	6	Yorktown (The World Turned Upside Down)	washington	1
mulligan	1	Non-Stop	burr	1
mulligan	1	Non-Stop	hamilton	1
mulligan	1	Non-Stop	weeks	1
mulligan	1	Non-Stop	angelica	1
mulligan	1	Non-Stop	madison	1
mulligan	1	Non-Stop	jay	1
lafayette	1	Alexander Hamilton	hamilton	1
lafayette	7	Aaron Burr, Sir	burr	1
lafayette	7	Aaron Burr, Sir	hamilton	1
lafayette	7	Aaron Burr, Sir	laurens	1
lafayette	7	Aaron Burr, Sir	sAdams	1
lafayette	7	Aaron Burr, Sir	lafayette	1
lafayette	7	Aaron Burr, Sir	mulligan	1
lafayette	15	My Shot	kingGeorge	1
lafayette	15	My Shot	burr	1
lafayette	15	My Shot	lafayette	1
lafayette	15	My Shot	laurens	1
lafayette	7	Right Hand Man	admiralHowe	1
lafayette	7	Right Hand Man	washington	1
lafayette	7	Right Hand Man	hamilton	1
lafayette	7	Right Hand Man	burr	1
lafayette	7	Right Hand Man	generalMontgomery	1
lafayette	7	Right Hand Man	green	1
lafayette	7	Right Hand Man	knox	1
lafayette	7	Right Hand Man	laurens	1
lafayette	7	Right Hand Man	mulligan	1
lafayette	7	Right Hand Man	lafayette	1
lafayette	11	The Story of Tonight (Reprise)	hamilton	1
lafayette	11	The Story of Tonight (Reprise)	burr	1
lafayette	11	The Story of Tonight (Reprise)	washington	1
lafayette	4	Stay Alive	washington	1
lafayette	4	Stay Alive	hamilton	1
lafayette	4	Stay Alive	lee	1
lafayette	4	Stay Alive	lafayette	1
lafayette	4	Stay Alive	laurens	1
lafayette	14	Guns and Ships	betsy	1
lafayette	14	Guns and Ships	lafayette	1
lafayette	14	Guns and Ships	rochambeau	1
lafayette	14	Guns and Ships	hamilton	1
lafayette	13	Yorktown (The World Turned Upside Down)	hamilton	1
lafayette	13	Yorktown (The World Turned Upside Down)	lafayette	1
lafayette	13	Yorktown (The World Turned Upside Down)	eliza	1
lafayette	13	Yorktown (The World Turned Upside Down)	laurens	1
lafayette	13	Yorktown (The World Turned Upside Down)	mulligan	1
lafayette	13	Yorktown (The World Turned Upside Down)	washington	1
lafayette	1	Non-Stop	burr	1
lafayette	1	Non-Stop	hamilton	1
lafayette	1	Non-Stop	weeks	1
lafayette	1	Non-Stop	angelica	1
lafayette	1	Non-Stop	madison	1
lafayette	1	Non-Stop	jay	1
philipH	1	Alexander Hamilton	hamilton	1
angelica	1	Alexander Hamilton	hamilton	1
angelica	28	The Schuyler Sisters	philipS	1
angelica	28	The Schuyler Sisters	peggy	1
angelica	28	The Schuyler Sisters	angelica	1
angelica	28	The Schuyler Sisters	eliza	1
angelica	28	The Schuyler Sisters	schuylerSis	1
angelica	28	The Schuyler Sisters	burr	1
angelica	28	The Schuyler Sisters	paine	1
angelica	28	The Schuyler Sisters	jefferson	1
angelica	4	Right Hand Man	admiralHowe	1
angelica	4	Right Hand Man	washington	1
angelica	4	Right Hand Man	hamilton	1
angelica	4	Right Hand Man	burr	1
angelica	4	Right Hand Man	generalMontgomery	1
angelica	4	Right Hand Man	green	1
angelica	4	Right Hand Man	knox	1
angelica	4	Right Hand Man	laurens	1
angelica	4	Right Hand Man	mulligan	1
angelica	4	Right Hand Man	lafayette	1
angelica	4	Helpless	eliza	1
angelica	4	Helpless	peggy	1
angelica	4	Helpless	angelica	1
angelica	35	Satisfied	angelica	1
angelica	35	Satisfied	hamilton	1
angelica	35	Satisfied	franklin	1
angelica	35	Satisfied	eliza	1
angelica	35	Satisfied	schuylerSis	1
angelica	2	Stay Alive	washington	1
angelica	2	Stay Alive	hamilton	1
angelica	2	Stay Alive	lee	1
angelica	2	Stay Alive	lafayette	1
angelica	2	Stay Alive	laurens	1
angelica	5	Non-Stop	burr	1
angelica	5	Non-Stop	hamilton	1
angelica	5	Non-Stop	weeks	1
angelica	5	Non-Stop	angelica	1
angelica	5	Non-Stop	madison	1
angelica	5	Non-Stop	jay	1
maria	1	Alexander Hamilton	hamilton	1
ensemble	6	My Shot	kingGeorge	1
ensemble	6	My Shot	burr	1
ensemble	6	My Shot	lafayette	1
ensemble	6	My Shot	laurens	1
ensemble	1	Farmer Refuted	seabury	1
