howth road	1	said	racing
malahide road	1	said	racing
dorset street lower	1	said	racing
clongowes fields	1	said	racing
grafton street	1	said	racing
college green	1	said	racing
8 ormond quay upper	1	said	racing
crampton court	1	said	racing
sycamore street	1	said	racing
jervis street	1	said	racing
essex street east	1	said	racing
merchant's arch	1	said	racing
wellington quay	1	said	racing
42 camden street lower	1	said	racing
25 bachelor's walk	1	said	racing
dame street	1	said	racing
o'connell bridge	1	said	racing
watling street	1	said	racing
27 bachelor's walk	1	said	racing
31 dame street	1	said	racing
island street	1	said	racing
fleet street	1	said	racing
bedford row	1	said	racing
ormond quay lower	1	said	racing
mary's abbey	1	said	racing
christchurch place	1	said	racing
lord edward street	1	said	racing
cork hill	1	said	racing
parliament street	1	said	racing
33 dame street	1	said	racing
nelson street	1	said	racing
60 mount street lower	1	said	racing
clare street	1	said	racing
31 merrion square north	1	said	racing
1 merrion square north	1	said	racing
wicklow street	1	said	racing
bridge street	1	said	racing
sean heuston bridge	1	said	racing
rory o'more bridge	1	said	racing
father mathew bridge	1	said	racing
29 kildare street	1	said	racing
arran quay	1	said	racing
o'donovan rossa bridge	1	said	racing
ormond quay upper	1	said	racing
wood quay	1	said	racing
grattan bridge	1	said	racing
11 wellington quay	1	said	racing
2 wellington quay	1	said	racing
granby row	1	said	racing
merrion square	1	said	racing
mount street lower	1	said	racing
haddington road	1	said	racing
northumberland road	1	said	racing
7 eccles street	1	p	alcohol
arbour hill	1	p	alcohol
ringsend road	1	p	alcohol
hume street	1	p	alcohol
nelson's pillar	1	p	alcohol
rutland grove	1	p	alcohol
blessington street	1	p	alcohol
berkely street	1	p	alcohol
eccles street	1	p	alcohol
phibsborough road	1	p	alcohol
finglas road	1	p	alcohol
windmill lane	1	p	alcohol
18 rogerson's quay	1	p	alcohol
19 rogerson's quay	1	p	alcohol
lime street	1	p	alcohol
townsend street	1	p	alcohol
26 lombard street e.	1	p	alcohol
164 north strand road	1	p	alcohol
6 westland row	1	p	alcohol
49 westland row	1	p	alcohol
31 westland row	1	p	alcohol
pearse street	1	p	alcohol
cumberland street	1	p	alcohol
153 pearse street	1	p	alcohol
the coombe	1	p	alcohol
46 westland row	1	p	alcohol
1 lincoln place	1	p	alcohol
11 leinster street	1	p	alcohol
mountjoy square	1	p	alcohol
fitzgibbon street	1	p	alcohol
north circular road	1	p	alcohol
n. strand road	1	p	alcohol
newcomen bridge	1	p	alcohol
annesley bridge	1	p	alcohol
howth road	1	p	alcohol
malahide road	1	p	alcohol
dorset street lower	1	p	alcohol
clongowes fields	1	p	alcohol
grafton street	1	p	alcohol
college green	1	p	alcohol
8 ormond quay upper	1	p	alcohol
crampton court	1	p	alcohol
sycamore street	1	p	alcohol
jervis street	1	p	alcohol
essex street east	1	p	alcohol
merchant's arch	1	p	alcohol
wellington quay	1	p	alcohol
42 camden street lower	1	p	alcohol
25 bachelor's walk	1	p	alcohol
dame street	1	p	alcohol
o'connell bridge	1	p	alcohol
watling street	1	p	alcohol
27 bachelor's walk	1	p	alcohol
31 dame street	1	p	alcohol
island street	1	p	alcohol
fleet street	1	p	alcohol
bedford row	1	p	alcohol
ormond quay lower	1	p	alcohol
mary's abbey	1	p	alcohol
christchurch place	1	p	alcohol
lord edward street	1	p	alcohol
cork hill	1	p	alcohol
parliament street	1	p	alcohol
33 dame street	1	p	alcohol
nelson street	1	p	alcohol
60 mount street lower	1	p	alcohol
clare street	1	p	alcohol
31 merrion square north	1	p	alcohol
1 merrion square north	1	p	alcohol
wicklow street	1	p	alcohol
bridge street	1	p	alcohol
sean heuston bridge	1	p	alcohol
rory o'more bridge	1	p	alcohol
father mathew bridge	1	p	alcohol
29 kildare street	1	p	alcohol
arran quay	1	p	alcohol
o'donovan rossa bridge	1	p	alcohol
ormond quay upper	1	p	alcohol
wood quay	1	p	alcohol
grattan bridge	1	p	alcohol
11 wellington quay	1	p	alcohol
2 wellington quay	1	p	alcohol
granby row	1	p	alcohol
merrion square	1	p	alcohol
mount street lower	1	p	alcohol
haddington road	1	p	alcohol
northumberland road	1	p	alcohol
7 eccles street	1	p	mountain
arbour hill	1	p	mountain
ringsend road	1	p	mountain
hume street	1	p	mountain
nelson's pillar	1	p	mountain
rutland grove	1	p	mountain
blessington street	1	p	mountain
berkely street	1	p	mountain
eccles street	1	p	mountain
phibsborough road	1	p	mountain
finglas road	1	p	mountain
windmill lane	1	p	mountain
18 rogerson's quay	1	p	mountain
19 rogerson's quay	1	p	mountain
lime street	1	p	mountain
townsend street	1	p	mountain
26 lombard street e.	1	p	mountain
164 north strand road	1	p	mountain
6 westland row	1	p	mountain
49 westland row	1	p	mountain
31 westland row	1	p	mountain
pearse street	1	p	mountain
cumberland street	1	p	mountain
153 pearse street	1	p	mountain
the coombe	1	p	mountain
46 westland row	1	p	mountain
1 lincoln place	1	p	mountain
11 leinster street	1	p	mountain
mountjoy square	1	p	mountain
fitzgibbon street	1	p	mountain
north circular road	1	p	mountain
n. strand road	1	p	mountain
newcomen bridge	1	p	mountain
annesley bridge	1	p	mountain
howth road	1	p	mountain
malahide road	1	p	mountain
dorset street lower	1	p	mountain
clongowes fields	1	p	mountain
grafton street	1	p	mountain
college green	1	p	mountain
8 ormond quay upper	1	p	mountain
crampton court	1	p	mountain
sycamore street	1	p	mountain
jervis street	1	p	mountain
essex street east	1	p	mountain
merchant's arch	1	p	mountain
wellington quay	1	p	mountain
42 camden street lower	1	p	mountain
25 bachelor's walk	1	p	mountain
dame street	1	p	mountain
o'connell bridge	1	p	mountain
watling street	1	p	mountain
27 bachelor's walk	1	p	mountain
31 dame street	1	p	mountain
island street	1	p	mountain
fleet street	1	p	mountain
bedford row	1	p	mountain
ormond quay lower	1	p	mountain
mary's abbey	1	p	mountain
christchurch place	1	p	mountain
lord edward street	1	p	mountain
cork hill	1	p	mountain
parliament street	1	p	mountain
33 dame street	1	p	mountain
nelson street	1	p	mountain
60 mount street lower	1	p	mountain
clare street	1	p	mountain
31 merrion square north	1	p	mountain
1 merrion square north	1	p	mountain
wicklow street	1	p	mountain
bridge street	1	p	mountain
sean heuston bridge	1	p	mountain
rory o'more bridge	1	p	mountain
father mathew bridge	1	p	mountain
29 kildare street	1	p	mountain
arran quay	1	p	mountain
o'donovan rossa bridge	1	p	mountain
ormond quay upper	1	p	mountain
wood quay	1	p	mountain
grattan bridge	1	p	mountain
11 wellington quay	1	p	mountain
2 wellington quay	1	p	mountain
granby row	1	p	mountain
merrion square	1	p	mountain
mount street lower	1	p	mountain
haddington road	1	p	mountain
northumberland road	1	p	mountain
7 eccles street	1		hinduism
arbour hill	1		hinduism
ringsend road	1		hinduism
hume street	1		hinduism
nelson's pillar	1		hinduism
rutland grove	1		hinduism
blessington street	1		hinduism
berkely street	1		hinduism
eccles street	1		hinduism
phibsborough road	1		hinduism
finglas road	1		hinduism
windmill lane	1		hinduism
18 rogerson's quay	1		hinduism
19 rogerson's quay	1		hinduism
lime street	1		hinduism
townsend street	1		hinduism
26 lombard street e.	1		hinduism
164 north strand road	1		hinduism
6 westland row	1		hinduism
49 westland row	1		hinduism
31 westland row	1		hinduism
pearse street	1		hinduism
cumberland street	1		hinduism
153 pearse street	1		hinduism
the coombe	1		hinduism
46 westland row	1		hinduism
1 lincoln place	1		hinduism
11 leinster street	1		hinduism
mountjoy square	1		hinduism
fitzgibbon street	1		hinduism
north circular road	1		hinduism
n. strand road	1		hinduism
newcomen bridge	1		hinduism
annesley bridge	1		hinduism
howth road	1		hinduism
malahide road	1		hinduism
dorset street lower	1		hinduism
clongowes fields	1		hinduism
grafton street	1		hinduism
college green	1		hinduism
8 ormond quay upper	1		hinduism
crampton court	1		hinduism
sycamore street	1		hinduism
jervis street	1		hinduism
essex street east	1		hinduism
merchant's arch	1		hinduism
wellington quay	1		hinduism
42 camden street lower	1		hinduism
25 bachelor's walk	1		hinduism
dame street	1		hinduism
o'connell bridge	1		hinduism
watling street	1		hinduism
27 bachelor's walk	1		hinduism
31 dame street	1		hinduism
island street	1		hinduism
fleet street	1		hinduism
bedford row	1		hinduism
ormond quay lower	1		hinduism
mary's abbey	1		hinduism
christchurch place	1		hinduism
lord edward street	1		hinduism
cork hill	1		hinduism
parliament street	1		hinduism
33 dame street	1		hinduism
nelson street	1		hinduism
60 mount street lower	1		hinduism
clare street	1		hinduism
31 merrion square north	1		hinduism
1 merrion square north	1		hinduism
wicklow street	1		hinduism
bridge street	1		hinduism
sean heuston bridge	1		hinduism
rory o'more bridge	1		hinduism
father mathew bridge	1		hinduism
29 kildare street	1		hinduism
arran quay	1		hinduism
o'donovan rossa bridge	1		hinduism
ormond quay upper	1		hinduism
wood quay	1		hinduism
grattan bridge	1		hinduism
11 wellington quay	1		hinduism
2 wellington quay	1		hinduism
granby row	1		hinduism
merrion square	1		hinduism
mount street lower	1		hinduism
haddington road	1		hinduism
northumberland road	1		hinduism
7 eccles street	1	p	currency
arbour hill	1	p	currency
ringsend road	1	p	currency
hume street	1	p	currency
nelson's pillar	1	p	currency
rutland grove	1	p	currency
blessington street	1	p	currency
berkely street	1	p	currency
eccles street	1	p	currency
phibsborough road	1	p	currency
finglas road	1	p	currency
windmill lane	1	p	currency
18 rogerson's quay	1	p	currency
19 rogerson's quay	1	p	currency
lime street	1	p	currency
townsend street	1	p	currency
26 lombard street e.	1	p	currency
164 north strand road	1	p	currency
6 westland row	1	p	currency
49 westland row	1	p	currency
31 westland row	1	p	currency
pearse street	1	p	currency
cumberland street	1	p	currency
153 pearse street	1	p	currency
the coombe	1	p	currency
46 westland row	1	p	currency
1 lincoln place	1	p	currency
11 leinster street	1	p	currency
mountjoy square	1	p	currency
fitzgibbon street	1	p	currency
north circular road	1	p	currency
n. strand road	1	p	currency
newcomen bridge	1	p	currency
annesley bridge	1	p	currency
howth road	1	p	currency
malahide road	1	p	currency
dorset street lower	1	p	currency
clongowes fields	1	p	currency
grafton street	1	p	currency
college green	1	p	currency
8 ormond quay upper	1	p	currency
crampton court	1	p	currency
sycamore street	1	p	currency
jervis street	1	p	currency
essex street east	1	p	currency
merchant's arch	1	p	currency
wellington quay	1	p	currency
42 camden street lower	1	p	currency
25 bachelor's walk	1	p	currency
dame street	1	p	currency
o'connell bridge	1	p	currency
watling street	1	p	currency
27 bachelor's walk	1	p	currency
31 dame street	1	p	currency
island street	1	p	currency
fleet street	1	p	currency
bedford row	1	p	currency
ormond quay lower	1	p	currency
mary's abbey	1	p	currency
christchurch place	1	p	currency
lord edward street	1	p	currency
cork hill	1	p	currency
parliament street	1	p	currency
33 dame street	1	p	currency
nelson street	1	p	currency
60 mount street lower	1	p	currency
clare street	1	p	currency
31 merrion square north	1	p	currency
1 merrion square north	1	p	currency
wicklow street	1	p	currency
bridge street	1	p	currency
sean heuston bridge	1	p	currency
rory o'more bridge	1	p	currency
father mathew bridge	1	p	currency
29 kildare street	1	p	currency
arran quay	1	p	currency
o'donovan rossa bridge	1	p	currency
ormond quay upper	1	p	currency
wood quay	1	p	currency
grattan bridge	1	p	currency
11 wellington quay	1	p	currency
2 wellington quay	1	p	currency
granby row	1	p	currency
merrion square	1	p	currency
mount street lower	1	p	currency
haddington road	1	p	currency
northumberland road	1	p	currency
7 eccles street	1		irish god
arbour hill	1		irish god
ringsend road	1		irish god
hume street	1		irish god
nelson's pillar	1		irish god
rutland grove	1		irish god
blessington street	1		irish god
berkely street	1		irish god
eccles street	1		irish god
phibsborough road	1		irish god
finglas road	1		irish god
windmill lane	1		irish god
18 rogerson's quay	1		irish god
19 rogerson's quay	1		irish god
lime street	1		irish god
townsend street	1		irish god
26 lombard street e.	1		irish god
164 north strand road	1		irish god
6 westland row	1		irish god
49 westland row	1		irish god
31 westland row	1		irish god
pearse street	1		irish god
cumberland street	1		irish god
153 pearse street	1		irish god
the coombe	1		irish god
46 westland row	1		irish god
1 lincoln place	1		irish god
11 leinster street	1		irish god
mountjoy square	1		irish god
fitzgibbon street	1		irish god
north circular road	1		irish god
n. strand road	1		irish god
newcomen bridge	1		irish god
annesley bridge	1		irish god
howth road	1		irish god
malahide road	1		irish god
dorset street lower	1		irish god
clongowes fields	1		irish god
grafton street	1		irish god
college green	1		irish god
8 ormond quay upper	1		irish god
crampton court	1		irish god
sycamore street	1		irish god
jervis street	1		irish god
essex street east	1		irish god
merchant's arch	1		irish god
wellington quay	1		irish god
42 camden street lower	1		irish god
25 bachelor's walk	1		irish god
dame street	1		irish god
o'connell bridge	1		irish god
watling street	1		irish god
27 bachelor's walk	1		irish god
31 dame street	1		irish god
island street	1		irish god
fleet street	1		irish god
bedford row	1		irish god
ormond quay lower	1		irish god
mary's abbey	1		irish god
christchurch place	1		irish god
lord edward street	1		irish god
cork hill	1		irish god
parliament street	1		irish god
33 dame street	1		irish god
nelson street	1		irish god
60 mount street lower	1		irish god
clare street	1		irish god
31 merrion square north	1		irish god
1 merrion square north	1		irish god
wicklow street	1		irish god
bridge street	1		irish god
sean heuston bridge	1		irish god
rory o'more bridge	1		irish god
father mathew bridge	1		irish god
29 kildare street	1		irish god
arran quay	1		irish god
o'donovan rossa bridge	1		irish god
ormond quay upper	1		irish god
wood quay	1		irish god
grattan bridge	1		irish god
11 wellington quay	1		irish god
2 wellington quay	1		irish god
granby row	1		irish god
merrion square	1		irish god
mount street lower	1		irish god
haddington road	1		irish god
northumberland road	1		irish god
7 eccles street	1		set of prayers
arbour hill	1		set of prayers
ringsend road	1		set of prayers
hume street	1		set of prayers
nelson's pillar	1		set of prayers
rutland grove	1		set of prayers
blessington street	1		set of prayers
berkely street	1		set of prayers
eccles street	1		set of prayers
phibsborough road	1		set of prayers
finglas road	1		set of prayers
windmill lane	1		set of prayers
18 rogerson's quay	1		set of prayers
19 rogerson's quay	1		set of prayers
lime street	1		set of prayers
townsend street	1		set of prayers
26 lombard street e.	1		set of prayers
164 north strand road	1		set of prayers
6 westland row	1		set of prayers
49 westland row	1		set of prayers
31 westland row	1		set of prayers
pearse street	1		set of prayers
cumberland street	1		set of prayers
153 pearse street	1		set of prayers
the coombe	1		set of prayers
46 westland row	1		set of prayers
1 lincoln place	1		set of prayers
11 leinster street	1		set of prayers
mountjoy square	1		set of prayers
fitzgibbon street	1		set of prayers
north circular road	1		set of prayers
n. strand road	1		set of prayers
newcomen bridge	1		set of prayers
annesley bridge	1		set of prayers
howth road	1		set of prayers
malahide road	1		set of prayers
dorset street lower	1		set of prayers
clongowes fields	1		set of prayers
grafton street	1		set of prayers
college green	1		set of prayers
8 ormond quay upper	1		set of prayers
crampton court	1		set of prayers
sycamore street	1		set of prayers
jervis street	1		set of prayers
essex street east	1		set of prayers
merchant's arch	1		set of prayers
wellington quay	1		set of prayers
42 camden street lower	1		set of prayers
25 bachelor's walk	1		set of prayers
dame street	1		set of prayers
o'connell bridge	1		set of prayers
watling street	1		set of prayers
27 bachelor's walk	1		set of prayers
31 dame street	1		set of prayers
island street	1		set of prayers
fleet street	1		set of prayers
bedford row	1		set of prayers
ormond quay lower	1		set of prayers
mary's abbey	1		set of prayers
christchurch place	1		set of prayers
lord edward street	1		set of prayers
cork hill	1		set of prayers
parliament street	1		set of prayers
33 dame street	1		set of prayers
nelson street	1		set of prayers
60 mount street lower	1		set of prayers
clare street	1		set of prayers
31 merrion square north	1		set of prayers
1 merrion square north	1		set of prayers
wicklow street	1		set of prayers
bridge street	1		set of prayers
sean heuston bridge	1		set of prayers
rory o'more bridge	1		set of prayers
father mathew bridge	1		set of prayers
29 kildare street	1		set of prayers
arran quay	1		set of prayers
o'donovan rossa bridge	1		set of prayers
ormond quay upper	1		set of prayers
wood quay	1		set of prayers
grattan bridge	1		set of prayers
11 wellington quay	1		set of prayers
2 wellington quay	1		set of prayers
granby row	1		set of prayers
merrion square	1		set of prayers
mount street lower	1		set of prayers
haddington road	1		set of prayers
northumberland road	1		set of prayers
7 eccles street	1	p	saint
arbour hill	1	p	saint
ringsend road	1	p	saint
hume street	1	p	saint
nelson's pillar	1	p	saint
rutland grove	1	p	saint
blessington street	1	p	saint
berkely street	1	p	saint
eccles street	1	p	saint
phibsborough road	1	p	saint
finglas road	1	p	saint
windmill lane	1	p	saint
18 rogerson's quay	1	p	saint
19 rogerson's quay	1	p	saint
lime street	1	p	saint
townsend street	1	p	saint
26 lombard street e.	1	p	saint
164 north strand road	1	p	saint
6 westland row	1	p	saint
49 westland row	1	p	saint
31 westland row	1	p	saint
pearse street	1	p	saint
cumberland street	1	p	saint
153 pearse street	1	p	saint
the coombe	1	p	saint
46 westland row	1	p	saint
1 lincoln place	1	p	saint
11 leinster street	1	p	saint
mountjoy square	1	p	saint
fitzgibbon street	1	p	saint
north circular road	1	p	saint
n. strand road	1	p	saint
newcomen bridge	1	p	saint
annesley bridge	1	p	saint
howth road	1	p	saint
malahide road	1	p	saint
dorset street lower	1	p	saint
clongowes fields	1	p	saint
grafton street	1	p	saint
college green	1	p	saint
8 ormond quay upper	1	p	saint
crampton court	1	p	saint
sycamore street	1	p	saint
jervis street	1	p	saint
essex street east	1	p	saint
merchant's arch	1	p	saint
wellington quay	1	p	saint
42 camden street lower	1	p	saint
25 bachelor's walk	1	p	saint
dame street	1	p	saint
o'connell bridge	1	p	saint
watling street	1	p	saint
27 bachelor's walk	1	p	saint
31 dame street	1	p	saint
island street	1	p	saint
fleet street	1	p	saint
bedford row	1	p	saint
ormond quay lower	1	p	saint
mary's abbey	1	p	saint
christchurch place	1	p	saint
lord edward street	1	p	saint
cork hill	1	p	saint
parliament street	1	p	saint
33 dame street	1	p	saint
nelson street	1	p	saint
60 mount street lower	1	p	saint
clare street	1	p	saint
31 merrion square north	1	p	saint
1 merrion square north	1	p	saint
wicklow street	1	p	saint
bridge street	1	p	saint
sean heuston bridge	1	p	saint
rory o'more bridge	1	p	saint
father mathew bridge	1	p	saint
29 kildare street	1	p	saint
arran quay	1	p	saint
o'donovan rossa bridge	1	p	saint
ormond quay upper	1	p	saint
wood quay	1	p	saint
grattan bridge	1	p	saint
11 wellington quay	1	p	saint
2 wellington quay	1	p	saint
granby row	1	p	saint
merrion square	1	p	saint
mount street lower	1	p	saint
haddington road	1	p	saint
northumberland road	1	p	saint
7 eccles street	1		latin
arbour hill	1		latin
ringsend road	1		latin
hume street	1		latin
nelson's pillar	1		latin
rutland grove	1		latin
blessington street	1		latin
berkely street	1		latin
eccles street	1		latin
phibsborough road	1		latin
finglas road	1		latin
windmill lane	1		latin
18 rogerson's quay	1		latin
19 rogerson's quay	1		latin
lime street	1		latin
townsend street	1		latin
26 lombard street e.	1		latin
164 north strand road	1		latin
6 westland row	1		latin
49 westland row	1		latin
31 westland row	1		latin
pearse street	1		latin
cumberland street	1		latin
153 pearse street	1		latin
the coombe	1		latin
46 westland row	1		latin
1 lincoln place	1		latin
11 leinster street	1		latin
mountjoy square	1		latin
fitzgibbon street	1		latin
north circular road	1		latin
n. strand road	1		latin
newcomen bridge	1		latin
annesley bridge	1		latin
howth road	1		latin
malahide road	1		latin
dorset street lower	1		latin
clongowes fields	1		latin
grafton street	1		latin
college green	1		latin
8 ormond quay upper	1		latin
crampton court	1		latin
sycamore street	1		latin
jervis street	1		latin
essex street east	1		latin
merchant's arch	1		latin
wellington quay	1		latin
42 camden street lower	1		latin
25 bachelor's walk	1		latin
dame street	1		latin
o'connell bridge	1		latin
watling street	1		latin
27 bachelor's walk	1		latin
31 dame street	1		latin
island street	1		latin
fleet street	1		latin
bedford row	1		latin
ormond quay lower	1		latin
mary's abbey	1		latin
christchurch place	1		latin
lord edward street	1		latin
cork hill	1		latin
parliament street	1		latin
33 dame street	1		latin
nelson street	1		latin
60 mount street lower	1		latin
clare street	1		latin
31 merrion square north	1		latin
1 merrion square north	1		latin
wicklow street	1		latin
bridge street	1		latin
sean heuston bridge	1		latin
rory o'more bridge	1		latin
father mathew bridge	1		latin
29 kildare street	1		latin
arran quay	1		latin
o'donovan rossa bridge	1		latin
ormond quay upper	1		latin
wood quay	1		latin
grattan bridge	1		latin
11 wellington quay	1		latin
2 wellington quay	1		latin
granby row	1		latin
merrion square	1		latin
mount street lower	1		latin
haddington road	1		latin
northumberland road	1		latin
7 eccles street	1		divine comedy
arbour hill	1		divine comedy
ringsend road	1		divine comedy
hume street	1		divine comedy
nelson's pillar	1		divine comedy
rutland grove	1		divine comedy
blessington street	1		divine comedy
berkely street	1		divine comedy
eccles street	1		divine comedy
phibsborough road	1		divine comedy
finglas road	1		divine comedy
windmill lane	1		divine comedy
18 rogerson's quay	1		divine comedy
19 rogerson's quay	1		divine comedy
lime street	1		divine comedy
townsend street	1		divine comedy
26 lombard street e.	1		divine comedy
164 north strand road	1		divine comedy
6 westland row	1		divine comedy
49 westland row	1		divine comedy
31 westland row	1		divine comedy
pearse street	1		divine comedy
cumberland street	1		divine comedy
153 pearse street	1		divine comedy
the coombe	1		divine comedy
46 westland row	1		divine comedy
1 lincoln place	1		divine comedy
11 leinster street	1		divine comedy
mountjoy square	1		divine comedy
fitzgibbon street	1		divine comedy
north circular road	1		divine comedy
n. strand road	1		divine comedy
newcomen bridge	1		divine comedy
annesley bridge	1		divine comedy
howth road	1		divine comedy
malahide road	1		divine comedy
dorset street lower	1		divine comedy
clongowes fields	1		divine comedy
grafton street	1		divine comedy
college green	1		divine comedy
8 ormond quay upper	1		divine comedy
crampton court	1		divine comedy
sycamore street	1		divine comedy
jervis street	1		divine comedy
essex street east	1		divine comedy
merchant's arch	1		divine comedy
wellington quay	1		divine comedy
42 camden street lower	1		divine comedy
25 bachelor's walk	1		divine comedy
dame street	1		divine comedy
o'connell bridge	1		divine comedy
watling street	1		divine comedy
27 bachelor's walk	1		divine comedy
31 dame street	1		divine comedy
island street	1		divine comedy
fleet street	1		divine comedy
bedford row	1		divine comedy
ormond quay lower	1		divine comedy
mary's abbey	1		divine comedy
christchurch place	1		divine comedy
lord edward street	1		divine comedy
cork hill	1		divine comedy
parliament street	1		divine comedy
33 dame street	1		divine comedy
nelson street	1		divine comedy
60 mount street lower	1		divine comedy
clare street	1		divine comedy
31 merrion square north	1		divine comedy
1 merrion square north	1		divine comedy
wicklow street	1		divine comedy
bridge street	1		divine comedy
sean heuston bridge	1		divine comedy
rory o'more bridge	1		divine comedy
father mathew bridge	1		divine comedy
29 kildare street	1		divine comedy
arran quay	1		divine comedy
o'donovan rossa bridge	1		divine comedy
ormond quay upper	1		divine comedy
wood quay	1		divine comedy
grattan bridge	1		divine comedy
11 wellington quay	1		divine comedy
2 wellington quay	1		divine comedy
granby row	1		divine comedy
merrion square	1		divine comedy
mount street lower	1		divine comedy
haddington road	1		divine comedy
northumberland road	1		divine comedy
7 eccles street	1	said	religion
arbour hill	1	said	religion
ringsend road	1	said	religion
hume street	1	said	religion
nelson's pillar	1	said	religion
rutland grove	1	said	religion
blessington street	1	said	religion
berkely street	1	said	religion
eccles street	1	said	religion
phibsborough road	1	said	religion
finglas road	1	said	religion
windmill lane	1	said	religion
18 rogerson's quay	1	said	religion
19 rogerson's quay	1	said	religion
lime street	1	said	religion
townsend street	1	said	religion
26 lombard street e.	1	said	religion
164 north strand road	1	said	religion
6 westland row	1	said	religion
49 westland row	1	said	religion
31 westland row	1	said	religion
pearse street	1	said	religion
cumberland street	1	said	religion
153 pearse street	1	said	religion
the coombe	1	said	religion
46 westland row	1	said	religion
1 lincoln place	1	said	religion
11 leinster street	1	said	religion
mountjoy square	1	said	religion
fitzgibbon street	1	said	religion
north circular road	1	said	religion
n. strand road	1	said	religion
newcomen bridge	1	said	religion
annesley bridge	1	said	religion
howth road	1	said	religion
malahide road	1	said	religion
dorset street lower	1	said	religion
clongowes fields	1	said	religion
grafton street	1	said	religion
college green	1	said	religion
8 ormond quay upper	1	said	religion
crampton court	1	said	religion
sycamore street	1	said	religion
jervis street	1	said	religion
essex street east	1	said	religion
merchant's arch	1	said	religion
wellington quay	1	said	religion
42 camden street lower	1	said	religion
25 bachelor's walk	1	said	religion
dame street	1	said	religion
o'connell bridge	1	said	religion
watling street	1	said	religion
27 bachelor's walk	1	said	religion
31 dame street	1	said	religion
island street	1	said	religion
fleet street	1	said	religion
bedford row	1	said	religion
ormond quay lower	1	said	religion
mary's abbey	1	said	religion
christchurch place	1	said	religion
lord edward street	1	said	religion
cork hill	1	said	religion
parliament street	1	said	religion
33 dame street	1	said	religion
nelson street	1	said	religion
60 mount street lower	1	said	religion
clare street	1	said	religion
31 merrion square north	1	said	religion
1 merrion square north	1	said	religion
wicklow street	1	said	religion
bridge street	1	said	religion
sean heuston bridge	1	said	religion
rory o'more bridge	1	said	religion
father mathew bridge	1	said	religion
29 kildare street	1	said	religion
arran quay	1	said	religion
o'donovan rossa bridge	1	said	religion
ormond quay upper	1	said	religion
wood quay	1	said	religion
grattan bridge	1	said	religion
11 wellington quay	1	said	religion
2 wellington quay	1	said	religion
granby row	1	said	religion
merrion square	1	said	religion
mount street lower	1	said	religion
haddington road	1	said	religion
northumberland road	1	said	religion
7 eccles street	1	said	racial slur
arbour hill	1	said	racial slur
ringsend road	1	said	racial slur
hume street	1	said	racial slur
nelson's pillar	1	said	racial slur
rutland grove	1	said	racial slur
blessington street	1	said	racial slur
berkely street	1	said	racial slur
eccles street	1	said	racial slur
phibsborough road	1	said	racial slur
finglas road	1	said	racial slur
windmill lane	1	said	racial slur
18 rogerson's quay	1	said	racial slur
19 rogerson's quay	1	said	racial slur
lime street	1	said	racial slur
townsend street	1	said	racial slur
26 lombard street e.	1	said	racial slur
164 north strand road	1	said	racial slur
6 westland row	1	said	racial slur
49 westland row	1	said	racial slur
31 westland row	1	said	racial slur
pearse street	1	said	racial slur
cumberland street	1	said	racial slur
153 pearse street	1	said	racial slur
the coombe	1	said	racial slur
46 westland row	1	said	racial slur
1 lincoln place	1	said	racial slur
11 leinster street	1	said	racial slur
mountjoy square	1	said	racial slur
fitzgibbon street	1	said	racial slur
north circular road	1	said	racial slur
n. strand road	1	said	racial slur
newcomen bridge	1	said	racial slur
annesley bridge	1	said	racial slur
howth road	1	said	racial slur
malahide road	1	said	racial slur
dorset street lower	1	said	racial slur
clongowes fields	1	said	racial slur
grafton street	1	said	racial slur
college green	1	said	racial slur
8 ormond quay upper	1	said	racial slur
crampton court	1	said	racial slur
sycamore street	1	said	racial slur
jervis street	1	said	racial slur
essex street east	1	said	racial slur
merchant's arch	1	said	racial slur
wellington quay	1	said	racial slur
42 camden street lower	1	said	racial slur
25 bachelor's walk	1	said	racial slur
dame street	1	said	racial slur
o'connell bridge	1	said	racial slur
watling street	1	said	racial slur
27 bachelor's walk	1	said	racial slur
31 dame street	1	said	racial slur
island street	1	said	racial slur
fleet street	1	said	racial slur
bedford row	1	said	racial slur
ormond quay lower	1	said	racial slur
mary's abbey	1	said	racial slur
christchurch place	1	said	racial slur
lord edward street	1	said	racial slur
cork hill	1	said	racial slur
parliament street	1	said	racial slur
33 dame street	1	said	racial slur
nelson street	1	said	racial slur
60 mount street lower	1	said	racial slur
clare street	1	said	racial slur
31 merrion square north	1	said	racial slur
1 merrion square north	1	said	racial slur
wicklow street	1	said	racial slur
bridge street	1	said	racial slur
sean heuston bridge	1	said	racial slur
rory o'more bridge	1	said	racial slur
father mathew bridge	1	said	racial slur
29 kildare street	1	said	racial slur
arran quay	1	said	racial slur
o'donovan rossa bridge	1	said	racial slur
ormond quay upper	1	said	racial slur
wood quay	1	said	racial slur
grattan bridge	1	said	racial slur
11 wellington quay	1	said	racial slur
2 wellington quay	1	said	racial slur
granby row	1	said	racial slur
merrion square	1	said	racial slur
mount street lower	1	said	racial slur
haddington road	1	said	racial slur
northumberland road	1	said	racial slur
7 eccles street	1		tragedy
arbour hill	1		tragedy
ringsend road	1		tragedy
hume street	1		tragedy
nelson's pillar	1		tragedy
rutland grove	1		tragedy
blessington street	1		tragedy
berkely street	1		tragedy
eccles street	1		tragedy
phibsborough road	1		tragedy
