25 bachelor's walk	irish saying		1
james's street	irish saying		1
5 dame street	irish saying		1
35 dame street	irish saying		1
28 james's street	irish saying		1
48 james's street	irish saying		1
2 sackville st. lower	irish saying		1
12 sackville st. lower	irish saying		1
carlisle bridge	irish saying		1
21 watling street	irish saying		1
27 bachelor's walk	irish saying		1
31 dame street	irish saying		1
island street	irish saying		1
watling street	irish saying		1
49 fleet street	irish saying		1
1 bedford row	irish saying		1
10 bedford row	irish saying		1
19 ormond quay lower	irish saying		1
31 mary's abbey	irish saying		1
christchurch place	irish saying		1
dame street	irish saying		1
lord edward street	irish saying		1
cork hill	irish saying		1
37 parliament street	irish saying		1
27 parliament street	irish saying		1
30 parliament street	irish saying		1
33 dame street	irish saying		1
14 nelson street	irish saying		1
60 mount street lower	irish saying		1
14 clare street	irish saying		1
31 merrion square north	irish saying		1
1 merrion square north	irish saying		1
23 wicklow street	irish saying		1
8 bridge street	irish saying		1
33 wicklow street	irish saying		1
sean heuston bridge	irish saying		1
ror o'more bridge	irish saying		1
father mathew bridge	irish saying		1
29 kildare street	irish saying		1
32 arran quay	irish saying		1
d'donovan rossa bridge	irish saying		1
34 ormond quay upper	irish saying		1
36 ormond quay upper	irish saying		1
15 wood quay	irish saying		1
30 ormond quay upper	irish saying		1
grattan bridge	irish saying		1
11 wellington quay	irish saying		1
2 wellington quay	irish saying		1
11 granby row upper	irish saying		1
26 parliament street	irish saying		1
82 dame street	irish saying		1
72 dame street	irish saying		1
college park	irish saying		1
1 leinster street	irish saying		1
merrion square	irish saying		1
2 mount street lower	irish saying		1
haddington road	irish saying		1
northumberland road	irish saying		1
7 eccles street	orientalism	p	1
ringsend road	orientalism	p	1
stamer street	orientalism	p	1
hume street	orientalism	p	1
nelson's pillar	orientalism	p	1
rutland square	orientalism	p	1
blessington street	orientalism	p	1
berkely street	orientalism	p	1
eccles street	orientalism	p	1
phibsborough road	orientalism	p	1
finglas road	orientalism	p	1
windmill lane	orientalism	p	1
18 rogerson's quay	orientalism	p	1
19 rogerson's quay	orientalism	p	1
lime street	orientalism	p	1
townsend street	orientalism	p	1
26 lombard street e.	orientalism	p	1
164 north strand road	orientalism	p	1
6 westland row	orientalism	p	1
49 westland row	orientalism	p	1
31 westland row	orientalism	p	1
pearse street	orientalism	p	1
cumberland street	orientalism	p	1
153 pearse street	orientalism	p	1
the coombe	orientalism	p	1
46 westland row	orientalism	p	1
1 lincoln place	orientalism	p	1
11 leinster street	orientalism	p	1
upper gardiner street	orientalism	p	1
mountjoy square	orientalism	p	1
fitzgibbon street	orientalism	p	1
great charles street	orientalism	p	1
north circular road	orientalism	p	1
4 n. strand road	orientalism	p	1
16 n. strand road	orientalism	p	1
17 n. strand road	orientalism	p	1
164 n. strand road	orientalism	p	1
21 n. strand road	orientalism	p	1
newcomen bridge	orientalism	p	1
annesley bridge	orientalism	p	1
howth road	orientalism	p	1
malahide road	orientalism	p	1
11 2 dorset street lower	orientalism	p	1
clongowes fields	orientalism	p	1
61 grafton street	orientalism	p	1
college green	orientalism	p	1
52 grafton street	orientalism	p	1
8 ormond quay upper	orientalism	p	1
crampton court	orientalism	p	1
sycamore street	orientalism	p	1
jervis street	orientalism	p	1
30 essex street east	orientalism	p	1
29 essex street east	orientalism	p	1
merchant's arch	orientalism	p	1
metal bridge	orientalism	p	1
wellington quay	orientalism	p	1
42 camden street lower	orientalism	p	1
25 bachelor's walk	orientalism	p	1
james's street	orientalism	p	1
5 dame street	orientalism	p	1
35 dame street	orientalism	p	1
28 james's street	orientalism	p	1
48 james's street	orientalism	p	1
2 sackville st. lower	orientalism	p	1
12 sackville st. lower	orientalism	p	1
carlisle bridge	orientalism	p	1
21 watling street	orientalism	p	1
27 bachelor's walk	orientalism	p	1
31 dame street	orientalism	p	1
island street	orientalism	p	1
watling street	orientalism	p	1
49 fleet street	orientalism	p	1
1 bedford row	orientalism	p	1
10 bedford row	orientalism	p	1
19 ormond quay lower	orientalism	p	1
31 mary's abbey	orientalism	p	1
christchurch place	orientalism	p	1
dame street	orientalism	p	1
lord edward street	orientalism	p	1
cork hill	orientalism	p	1
37 parliament street	orientalism	p	1
27 parliament street	orientalism	p	1
30 parliament street	orientalism	p	1
33 dame street	orientalism	p	1
14 nelson street	orientalism	p	1
60 mount street lower	orientalism	p	1
14 clare street	orientalism	p	1
31 merrion square north	orientalism	p	1
1 merrion square north	orientalism	p	1
23 wicklow street	orientalism	p	1
8 bridge street	orientalism	p	1
33 wicklow street	orientalism	p	1
sean heuston bridge	orientalism	p	1
ror o'more bridge	orientalism	p	1
father mathew bridge	orientalism	p	1
29 kildare street	orientalism	p	1
32 arran quay	orientalism	p	1
d'donovan rossa bridge	orientalism	p	1
34 ormond quay upper	orientalism	p	1
36 ormond quay upper	orientalism	p	1
15 wood quay	orientalism	p	1
30 ormond quay upper	orientalism	p	1
grattan bridge	orientalism	p	1
11 wellington quay	orientalism	p	1
2 wellington quay	orientalism	p	1
11 granby row upper	orientalism	p	1
26 parliament street	orientalism	p	1
82 dame street	orientalism	p	1
72 dame street	orientalism	p	1
college park	orientalism	p	1
1 leinster street	orientalism	p	1
merrion square	orientalism	p	1
2 mount street lower	orientalism	p	1
haddington road	orientalism	p	1
northumberland road	orientalism	p	1
7 eccles street	catholicism		1
ringsend road	catholicism		1
stamer street	catholicism		1
hume street	catholicism		1
nelson's pillar	catholicism		1
rutland square	catholicism		1
blessington street	catholicism		1
berkely street	catholicism		1
eccles street	catholicism		1
phibsborough road	catholicism		1
finglas road	catholicism		1
windmill lane	catholicism		1
18 rogerson's quay	catholicism		1
19 rogerson's quay	catholicism		1
lime street	catholicism		1
townsend street	catholicism		1
26 lombard street e.	catholicism		1
164 north strand road	catholicism		1
6 westland row	catholicism		1
49 westland row	catholicism		1
31 westland row	catholicism		1
pearse street	catholicism		1
cumberland street	catholicism		1
153 pearse street	catholicism		1
the coombe	catholicism		1
46 westland row	catholicism		1
1 lincoln place	catholicism		1
11 leinster street	catholicism		1
upper gardiner street	catholicism		1
mountjoy square	catholicism		1
fitzgibbon street	catholicism		1
great charles street	catholicism		1
north circular road	catholicism		1
4 n. strand road	catholicism		1
16 n. strand road	catholicism		1
17 n. strand road	catholicism		1
164 n. strand road	catholicism		1
21 n. strand road	catholicism		1
newcomen bridge	catholicism		1
annesley bridge	catholicism		1
howth road	catholicism		1
malahide road	catholicism		1
11 2 dorset street lower	catholicism		1
clongowes fields	catholicism		1
61 grafton street	catholicism		1
college green	catholicism		1
52 grafton street	catholicism		1
8 ormond quay upper	catholicism		1
crampton court	catholicism		1
sycamore street	catholicism		1
jervis street	catholicism		1
30 essex street east	catholicism		1
29 essex street east	catholicism		1
merchant's arch	catholicism		1
metal bridge	catholicism		1
wellington quay	catholicism		1
42 camden street lower	catholicism		1
25 bachelor's walk	catholicism		1
james's street	catholicism		1
5 dame street	catholicism		1
35 dame street	catholicism		1
28 james's street	catholicism		1
48 james's street	catholicism		1
2 sackville st. lower	catholicism		1
12 sackville st. lower	catholicism		1
carlisle bridge	catholicism		1
21 watling street	catholicism		1
27 bachelor's walk	catholicism		1
31 dame street	catholicism		1
island street	catholicism		1
watling street	catholicism		1
49 fleet street	catholicism		1
1 bedford row	catholicism		1
10 bedford row	catholicism		1
19 ormond quay lower	catholicism		1
31 mary's abbey	catholicism		1
christchurch place	catholicism		1
dame street	catholicism		1
lord edward street	catholicism		1
cork hill	catholicism		1
37 parliament street	catholicism		1
27 parliament street	catholicism		1
30 parliament street	catholicism		1
33 dame street	catholicism		1
14 nelson street	catholicism		1
60 mount street lower	catholicism		1
14 clare street	catholicism		1
31 merrion square north	catholicism		1
1 merrion square north	catholicism		1
23 wicklow street	catholicism		1
8 bridge street	catholicism		1
33 wicklow street	catholicism		1
sean heuston bridge	catholicism		1
ror o'more bridge	catholicism		1
father mathew bridge	catholicism		1
29 kildare street	catholicism		1
32 arran quay	catholicism		1
d'donovan rossa bridge	catholicism		1
34 ormond quay upper	catholicism		1
36 ormond quay upper	catholicism		1
15 wood quay	catholicism		1
30 ormond quay upper	catholicism		1
grattan bridge	catholicism		1
11 wellington quay	catholicism		1
2 wellington quay	catholicism		1
11 granby row upper	catholicism		1
26 parliament street	catholicism		1
82 dame street	catholicism		1
72 dame street	catholicism		1
college park	catholicism		1
1 leinster street	catholicism		1
merrion square	catholicism		1
2 mount street lower	catholicism		1
haddington road	catholicism		1
northumberland road	catholicism		1
7 eccles street	ceylon		1
ringsend road	ceylon		1
stamer street	ceylon		1
hume street	ceylon		1
nelson's pillar	ceylon		1
rutland square	ceylon		1
blessington street	ceylon		1
berkely street	ceylon		1
eccles street	ceylon		1
phibsborough road	ceylon		1
finglas road	ceylon		1
windmill lane	ceylon		1
18 rogerson's quay	ceylon		1
19 rogerson's quay	ceylon		1
lime street	ceylon		1
townsend street	ceylon		1
26 lombard street e.	ceylon		1
164 north strand road	ceylon		1
6 westland row	ceylon		1
49 westland row	ceylon		1
31 westland row	ceylon		1
pearse street	ceylon		1
cumberland street	ceylon		1
153 pearse street	ceylon		1
the coombe	ceylon		1
46 westland row	ceylon		1
1 lincoln place	ceylon		1
11 leinster street	ceylon		1
upper gardiner street	ceylon		1
mountjoy square	ceylon		1
fitzgibbon street	ceylon		1
great charles street	ceylon		1
north circular road	ceylon		1
4 n. strand road	ceylon		1
16 n. strand road	ceylon		1
17 n. strand road	ceylon		1
164 n. strand road	ceylon		1
21 n. strand road	ceylon		1
newcomen bridge	ceylon		1
annesley bridge	ceylon		1
howth road	ceylon		1
malahide road	ceylon		1
11 2 dorset street lower	ceylon		1
clongowes fields	ceylon		1
61 grafton street	ceylon		1
college green	ceylon		1
52 grafton street	ceylon		1
8 ormond quay upper	ceylon		1
crampton court	ceylon		1
sycamore street	ceylon		1
jervis street	ceylon		1
30 essex street east	ceylon		1
29 essex street east	ceylon		1
merchant's arch	ceylon		1
metal bridge	ceylon		1
wellington quay	ceylon		1
42 camden street lower	ceylon		1
25 bachelor's walk	ceylon		1
james's street	ceylon		1
5 dame street	ceylon		1
35 dame street	ceylon		1
28 james's street	ceylon		1
48 james's street	ceylon		1
2 sackville st. lower	ceylon		1
12 sackville st. lower	ceylon		1
carlisle bridge	ceylon		1
21 watling street	ceylon		1
27 bachelor's walk	ceylon		1
31 dame street	ceylon		1
island street	ceylon		1
watling street	ceylon		1
49 fleet street	ceylon		1
1 bedford row	ceylon		1
10 bedford row	ceylon		1
19 ormond quay lower	ceylon		1
31 mary's abbey	ceylon		1
christchurch place	ceylon		1
dame street	ceylon		1
lord edward street	ceylon		1
cork hill	ceylon		1
37 parliament street	ceylon		1
27 parliament street	ceylon		1
30 parliament street	ceylon		1
33 dame street	ceylon		1
14 nelson street	ceylon		1
60 mount street lower	ceylon		1
14 clare street	ceylon		1
31 merrion square north	ceylon		1
1 merrion square north	ceylon		1
23 wicklow street	ceylon		1
8 bridge street	ceylon		1
33 wicklow street	ceylon		1
sean heuston bridge	ceylon		1
ror o'more bridge	ceylon		1
father mathew bridge	ceylon		1
29 kildare street	ceylon		1
32 arran quay	ceylon		1
d'donovan rossa bridge	ceylon		1
34 ormond quay upper	ceylon		1
36 ormond quay upper	ceylon		1
15 wood quay	ceylon		1
30 ormond quay upper	ceylon		1
grattan bridge	ceylon		1
11 wellington quay	ceylon		1
2 wellington quay	ceylon		1
11 granby row upper	ceylon		1
26 parliament street	ceylon		1
82 dame street	ceylon		1
72 dame street	ceylon		1
college park	ceylon		1
1 leinster street	ceylon		1
merrion square	ceylon		1
2 mount street lower	ceylon		1
haddington road	ceylon		1
northumberland road	ceylon		1
7 eccles street	french		1
ringsend road	french		1
stamer street	french		1
hume street	french		1
nelson's pillar	french		1
rutland square	french		1
blessington street	french		1
berkely street	french		1
eccles street	french		1
phibsborough road	french		1
finglas road	french		1
windmill lane	french		1
18 rogerson's quay	french		1
19 rogerson's quay	french		1
lime street	french		1
townsend street	french		1
26 lombard street e.	french		1
164 north strand road	french		1
6 westland row	french		1
49 westland row	french		1
31 westland row	french		1
pearse street	french		1
cumberland street	french		1
153 pearse street	french		1
the coombe	french		1
46 westland row	french		1
1 lincoln place	french		1
11 leinster street	french		1
upper gardiner street	french		1
mountjoy square	french		1
fitzgibbon street	french		1
great charles street	french		1
north circular road	french		1
4 n. strand road	french		1
16 n. strand road	french		1
17 n. strand road	french		1
164 n. strand road	french		1
21 n. strand road	french		1
newcomen bridge	french		1
annesley bridge	french		1
howth road	french		1
malahide road	french		1
11 2 dorset street lower	french		1
clongowes fields	french		1
61 grafton street	french		1
college green	french		1
52 grafton street	french		1
8 ormond quay upper	french		1
crampton court	french		1
sycamore street	french		1
jervis street	french		1
30 essex street east	french		1
29 essex street east	french		1
merchant's arch	french		1
metal bridge	french		1
wellington quay	french		1
42 camden street lower	french		1
25 bachelor's walk	french		1
james's street	french		1
5 dame street	french		1
35 dame street	french		1
28 james's street	french		1
48 james's street	french		1
2 sackville st. lower	french		1
12 sackville st. lower	french		1
carlisle bridge	french		1
21 watling street	french		1
27 bachelor's walk	french		1
31 dame street	french		1
island street	french		1
watling street	french		1
49 fleet street	french		1
1 bedford row	french		1
10 bedford row	french		1
19 ormond quay lower	french		1
31 mary's abbey	french		1
christchurch place	french		1
dame street	french		1
lord edward street	french		1
cork hill	french		1
37 parliament street	french		1
27 parliament street	french		1
30 parliament street	french		1
33 dame street	french		1
14 nelson street	french		1
60 mount street lower	french		1
14 clare street	french		1
31 merrion square north	french		1
1 merrion square north	french		1
23 wicklow street	french		1
8 bridge street	french		1
33 wicklow street	french		1
sean heuston bridge	french		1
ror o'more bridge	french		1
father mathew bridge	french		1
29 kildare street	french		1
32 arran quay	french		1
d'donovan rossa bridge	french		1
34 ormond quay upper	french		1
36 ormond quay upper	french		1
15 wood quay	french		1
30 ormond quay upper	french		1
grattan bridge	french		1
11 wellington quay	french		1
2 wellington quay	french		1
11 granby row upper	french		1
26 parliament street	french		1
82 dame street	french		1
72 dame street	french		1
college park	french		1
1 leinster street	french		1
merrion square	french		1
2 mount street lower	french		1
haddington road	french		1
northumberland road	french		1
7 eccles street	newton's law		1
ringsend road	newton's law		1
stamer street	newton's law		1
hume street	newton's law		1
nelson's pillar	newton's law		1
rutland square	newton's law		1
blessington street	newton's law		1
berkely street	newton's law		1
eccles street	newton's law		1
phibsborough road	newton's law		1
finglas road	newton's law		1
windmill lane	newton's law		1
18 rogerson's quay	newton's law		1
19 rogerson's quay	newton's law		1
lime street	newton's law		1
townsend street	newton's law		1
26 lombard street e.	newton's law		1
164 north strand road	newton's law		1
6 westland row	newton's law		1
49 westland row	newton's law		1
31 westland row	newton's law		1
pearse street	newton's law		1
cumberland street	newton's law		1
153 pearse street	newton's law		1
the coombe	newton's law		1
46 westland row	newton's law		1
1 lincoln place	newton's law		1
11 leinster street	newton's law		1
upper gardiner street	newton's law		1
mountjoy square	newton's law		1
fitzgibbon street	newton's law		1
great charles street	newton's law		1
north circular road	newton's law		1
4 n. strand road	newton's law		1
16 n. strand road	newton's law		1
17 n. strand road	newton's law		1
164 n. strand road	newton's law		1
21 n. strand road	newton's law		1
newcomen bridge	newton's law		1
annesley bridge	newton's law		1
howth road	newton's law		1
malahide road	newton's law		1
11 2 dorset street lower	newton's law		1
clongowes fields	newton's law		1
61 grafton street	newton's law		1
college green	newton's law		1
52 grafton street	newton's law		1
8 ormond quay upper	newton's law		1
crampton court	newton's law		1
sycamore street	newton's law		1
jervis street	newton's law		1
30 essex street east	newton's law		1
29 essex street east	newton's law		1
merchant's arch	newton's law		1
metal bridge	newton's law		1
wellington quay	newton's law		1
42 camden street lower	newton's law		1
25 bachelor's walk	newton's law		1
james's street	newton's law		1
5 dame street	newton's law		1
35 dame street	newton's law		1
28 james's street	newton's law		1
48 james's street	newton's law		1
2 sackville st. lower	newton's law		1
12 sackville st. lower	newton's law		1
carlisle bridge	newton's law		1
21 watling street	newton's law		1
27 bachelor's walk	newton's law		1
31 dame street	newton's law		1
island street	newton's law		1
watling street	newton's law		1
49 fleet street	newton's law		1
1 bedford row	newton's law		1
10 bedford row	newton's law		1
19 ormond quay lower	newton's law		1
31 mary's abbey	newton's law		1
christchurch place	newton's law		1
dame street	newton's law		1
lord edward street	newton's law		1
cork hill	newton's law		1
37 parliament street	newton's law		1
27 parliament street	newton's law		1
30 parliament street	newton's law		1
33 dame street	newton's law		1
14 nelson street	newton's law		1
60 mount street lower	newton's law		1
14 clare street	newton's law		1
31 merrion square north	newton's law		1
1 merrion square north	newton's law		1
23 wicklow street	newton's law		1
8 bridge street	newton's law		1
33 wicklow street	newton's law		1
sean heuston bridge	newton's law		1
ror o'more bridge	newton's law		1
father mathew bridge	newton's law		1
29 kildare street	newton's law		1
32 arran quay	newton's law		1
d'donovan rossa bridge	newton's law		1
34 ormond quay upper	newton's law		1
36 ormond quay upper	newton's law		1
15 wood quay	newton's law		1
30 ormond quay upper	newton's law		1
grattan bridge	newton's law		1
11 wellington quay	newton's law		1
2 wellington quay	newton's law		1
11 granby row upper	newton's law		1
26 parliament street	newton's law		1
82 dame street	newton's law		1
72 dame street	newton's law		1
college park	newton's law		1
1 leinster street	newton's law		1
merrion square	newton's law		1
2 mount street lower	newton's law		1
haddington road	newton's law		1
northumberland road	newton's law		1
7 eccles street	royal dublin fusiliers		1
ringsend road	royal dublin fusiliers		1
stamer street	royal dublin fusiliers		1
hume street	royal dublin fusiliers		1
nelson's pillar	royal dublin fusiliers		1
rutland square	royal dublin fusiliers		1
blessington street	royal dublin fusiliers		1
berkely street	royal dublin fusiliers		1
eccles street	royal dublin fusiliers		1
phibsborough road	royal dublin fusiliers		1
finglas road	royal dublin fusiliers		1
windmill lane	royal dublin fusiliers		1
18 rogerson's quay	royal dublin fusiliers		1
19 rogerson's quay	royal dublin fusiliers		1
lime street	royal dublin fusiliers		1
townsend street	royal dublin fusiliers		1
26 lombard street e.	royal dublin fusiliers		1
164 north strand road	royal dublin fusiliers		1
6 westland row	royal dublin fusiliers		1
49 westland row	royal dublin fusiliers		1
31 westland row	royal dublin fusiliers		1
pearse street	royal dublin fusiliers		1
cumberland street	royal dublin fusiliers		1
153 pearse street	royal dublin fusiliers		1
the coombe	royal dublin fusiliers		1
46 westland row	royal dublin fusiliers		1
1 lincoln place	royal dublin fusiliers		1
11 leinster street	royal dublin fusiliers		1
upper gardiner street	royal dublin fusiliers		1
mountjoy square	royal dublin fusiliers		1
fitzgibbon street	royal dublin fusiliers		1
great charles street	royal dublin fusiliers		1
north circular road	royal dublin fusiliers		1
4 n. strand road	royal dublin fusiliers		1
16 n. strand road	royal dublin fusiliers		1
17 n. strand road	royal dublin fusiliers		1
164 n. strand road	royal dublin fusiliers		1
21 n. strand road	royal dublin fusiliers		1
newcomen bridge	royal dublin fusiliers		1
annesley bridge	royal dublin fusiliers		1
howth road	royal dublin fusiliers		1
malahide road	royal dublin fusiliers		1
11 2 dorset street lower	royal dublin fusiliers		1
clongowes fields	royal dublin fusiliers		1
61 grafton street	royal dublin fusiliers		1
college green	royal dublin fusiliers		1
52 grafton street	royal dublin fusiliers		1
8 ormond quay upper	royal dublin fusiliers		1
crampton court	royal dublin fusiliers		1
sycamore street	royal dublin fusiliers		1
jervis street	royal dublin fusiliers		1
30 essex street east	royal dublin fusiliers		1
29 essex street east	royal dublin fusiliers		1
merchant's arch	royal dublin fusiliers		1
metal bridge	royal dublin fusiliers		1
wellington quay	royal dublin fusiliers		1
42 camden street lower	royal dublin fusiliers		1
25 bachelor's walk	royal dublin fusiliers		1
james's street	royal dublin fusiliers		1
5 dame street	royal dublin fusiliers		1
35 dame street	royal dublin fusiliers		1
28 james's street	royal dublin fusiliers		1
48 james's street	royal dublin fusiliers		1
2 sackville st. lower	royal dublin fusiliers		1
12 sackville st. lower	royal dublin fusiliers		1
carlisle bridge	royal dublin fusiliers		1
21 watling street	royal dublin fusiliers		1
27 bachelor's walk	royal dublin fusiliers		1
31 dame street	royal dublin fusiliers		1
island street	royal dublin fusiliers		1
watling street	royal dublin fusiliers		1
49 fleet street	royal dublin fusiliers		1
1 bedford row	royal dublin fusiliers		1
10 bedford row	royal dublin fusiliers		1
19 ormond quay lower	royal dublin fusiliers		1
31 mary's abbey	royal dublin fusiliers		1
christchurch place	royal dublin fusiliers		1
dame street	royal dublin fusiliers		1
lord edward street	royal dublin fusiliers		1
cork hill	royal dublin fusiliers		1
37 parliament street	royal dublin fusiliers		1
27 parliament street	royal dublin fusiliers		1
30 parliament street	royal dublin fusiliers		1
33 dame street	royal dublin fusiliers		1
14 nelson street	royal dublin fusiliers		1
60 mount street lower	royal dublin fusiliers		1
14 clare street	royal dublin fusiliers		1
31 merrion square north	royal dublin fusiliers		1
1 merrion square north	royal dublin fusiliers		1
23 wicklow street	royal dublin fusiliers		1
8 bridge street	royal dublin fusiliers		1
33 wicklow street	royal dublin fusiliers		1
sean heuston bridge	royal dublin fusiliers		1
ror o'more bridge	royal dublin fusiliers		1
father mathew bridge	royal dublin fusiliers		1
29 kildare street	royal dublin fusiliers		1
32 arran quay	royal dublin fusiliers		1
d'donovan rossa bridge	royal dublin fusiliers		1
34 ormond quay upper	royal dublin fusiliers		1
36 ormond quay upper	royal dublin fusiliers		1
15 wood quay	royal dublin fusiliers		1
30 ormond quay upper	royal dublin fusiliers		1
grattan bridge	royal dublin fusiliers		1
11 wellington quay	royal dublin fusiliers		1
2 wellington quay	royal dublin fusiliers		1
11 granby row upper	royal dublin fusiliers		1
26 parliament street	royal dublin fusiliers		1
82 dame street	royal dublin fusiliers		1
72 dame street	royal dublin fusiliers		1
college park	royal dublin fusiliers		1
1 leinster street	royal dublin fusiliers		1
merrion square	royal dublin fusiliers		1
2 mount street lower	royal dublin fusiliers		1
haddington road	royal dublin fusiliers		1
northumberland road	royal dublin fusiliers		1
7 eccles street	fortune telling	p	1
ringsend road	fortune telling	p	1
stamer street	fortune telling	p	1
hume street	fortune telling	p	1
nelson's pillar	fortune telling	p	1
rutland square	fortune telling	p	1
blessington street	fortune telling	p	1
berkely street	fortune telling	p	1
eccles street	fortune telling	p	1
phibsborough road	fortune telling	p	1
finglas road	fortune telling	p	1
windmill lane	fortune telling	p	1
18 rogerson's quay	fortune telling	p	1
19 rogerson's quay	fortune telling	p	1
lime street	fortune telling	p	1
townsend street	fortune telling	p	1
26 lombard street e.	fortune telling	p	1
164 north strand road	fortune telling	p	1
6 westland row	fortune telling	p	1
49 westland row	fortune telling	p	1
31 westland row	fortune telling	p	1
pearse street	fortune telling	p	1
cumberland street	fortune telling	p	1
153 pearse street	fortune telling	p	1
the coombe	fortune telling	p	1
46 westland row	fortune telling	p	1
1 lincoln place	fortune telling	p	1
11 leinster street	fortune telling	p	1
upper gardiner street	fortune telling	p	1
mountjoy square	fortune telling	p	1
fitzgibbon street	fortune telling	p	1
great charles street	fortune telling	p	1
north circular road	fortune telling	p	1
4 n. strand road	fortune telling	p	1
16 n. strand road	fortune telling	p	1
17 n. strand road	fortune telling	p	1
164 n. strand road	fortune telling	p	1
21 n. strand road	fortune telling	p	1
newcomen bridge	fortune telling	p	1
annesley bridge	fortune telling	p	1
howth road	fortune telling	p	1
malahide road	fortune telling	p	1
11 2 dorset street lower	fortune telling	p	1
clongowes fields	fortune telling	p	1
61 grafton street	fortune telling	p	1
college green	fortune telling	p	1
52 grafton street	fortune telling	p	1
8 ormond quay upper	fortune telling	p	1
crampton court	fortune telling	p	1
sycamore street	fortune telling	p	1
jervis street	fortune telling	p	1
30 essex street east	fortune telling	p	1
29 essex street east	fortune telling	p	1
merchant's arch	fortune telling	p	1
metal bridge	fortune telling	p	1
wellington quay	fortune telling	p	1
42 camden street lower	fortune telling	p	1
25 bachelor's walk	fortune telling	p	1
james's street	fortune telling	p	1
5 dame street	fortune telling	p	1
35 dame street	fortune telling	p	1
28 james's street	fortune telling	p	1
48 james's street	fortune telling	p	1
2 sackville st. lower	fortune telling	p	1
12 sackville st. lower	fortune telling	p	1
carlisle bridge	fortune telling	p	1
21 watling street	fortune telling	p	1
27 bachelor's walk	fortune telling	p	1
31 dame street	fortune telling	p	1
island street	fortune telling	p	1
watling street	fortune telling	p	1
49 fleet street	fortune telling	p	1
1 bedford row	fortune telling	p	1
10 bedford row	fortune telling	p	1
19 ormond quay lower	fortune telling	p	1
31 mary's abbey	fortune telling	p	1
christchurch place	fortune telling	p	1
dame street	fortune telling	p	1
lord edward street	fortune telling	p	1
cork hill	fortune telling	p	1
37 parliament street	fortune telling	p	1
27 parliament street	fortune telling	p	1
30 parliament street	fortune telling	p	1
33 dame street	fortune telling	p	1
14 nelson street	fortune telling	p	1
60 mount street lower	fortune telling	p	1
14 clare street	fortune telling	p	1
31 merrion square north	fortune telling	p	1
1 merrion square north	fortune telling	p	1
23 wicklow street	fortune telling	p	1
8 bridge street	fortune telling	p	1
33 wicklow street	fortune telling	p	1
sean heuston bridge	fortune telling	p	1
ror o'more bridge	fortune telling	p	1
father mathew bridge	fortune telling	p	1
29 kildare street	fortune telling	p	1
32 arran quay	fortune telling	p	1
d'donovan rossa bridge	fortune telling	p	1
34 ormond quay upper	fortune telling	p	1
36 ormond quay upper	fortune telling	p	1
15 wood quay	fortune telling	p	1
30 ormond quay upper	fortune telling	p	1
grattan bridge	fortune telling	p	1
11 wellington quay	fortune telling	p	1
2 wellington quay	fortune telling	p	1
11 granby row upper	fortune telling	p	1
26 parliament street	fortune telling	p	1
82 dame street	fortune telling	p	1
72 dame street	fortune telling	p	1
college park	fortune telling	p	1
1 leinster street	fortune telling	p	1
merrion square	fortune telling	p	1
2 mount street lower	fortune telling	p	1
haddington road	fortune telling	p	1
northumberland road	fortune telling	p	1
7 eccles street	edward vii		1
ringsend road	edward vii		1
stamer street	edward vii		1
hume street	edward vii		1
nelson's pillar	edward vii		1
rutland square	edward vii		1
blessington street	edward vii		1
berkely street	edward vii		1
eccles street	edward vii		1
phibsborough road	edward vii		1
finglas road	edward vii		1
windmill lane	edward vii		1
18 rogerson's quay	edward vii		1
19 rogerson's quay	edward vii		1
lime street	edward vii		1
townsend street	edward vii		1
26 lombard street e.	edward vii		1
164 north strand road	edward vii		1
6 westland row	edward vii		1
49 westland row	edward vii		1
31 westland row	edward vii		1
pearse street	edward vii		1
cumberland street	edward vii		1
153 pearse street	edward vii		1
the coombe	edward vii		1
46 westland row	edward vii		1
1 lincoln place	edward vii		1
11 leinster street	edward vii		1
upper gardiner street	edward vii		1
mountjoy square	edward vii		1
fitzgibbon street	edward vii		1
great charles street	edward vii		1
north circular road	edward vii		1
4 n. strand road	edward vii		1
16 n. strand road	edward vii		1
17 n. strand road	edward vii		1
164 n. strand road	edward vii		1
21 n. strand road	edward vii		1
newcomen bridge	edward vii		1
annesley bridge	edward vii		1
howth road	edward vii		1
malahide road	edward vii		1
11 2 dorset street lower	edward vii		1
clongowes fields	edward vii		1
61 grafton street	edward vii		1
college green	edward vii		1
52 grafton street	edward vii		1
8 ormond quay upper	edward vii		1
crampton court	edward vii		1
sycamore street	edward vii		1
jervis street	edward vii		1
30 essex street east	edward vii		1
29 essex street east	edward vii		1
merchant's arch	edward vii		1
metal bridge	edward vii		1
wellington quay	edward vii		1
42 camden street lower	edward vii		1
25 bachelor's walk	edward vii		1
james's street	edward vii		1
5 dame street	edward vii		1
35 dame street	edward vii		1
28 james's street	edward vii		1
48 james's street	edward vii		1
2 sackville st. lower	edward vii		1
12 sackville st. lower	edward vii		1
carlisle bridge	edward vii		1
21 watling street	edward vii		1
27 bachelor's walk	edward vii		1
31 dame street	edward vii		1
island street	edward vii		1
watling street	edward vii		1
49 fleet street	edward vii		1
1 bedford row	edward vii		1
10 bedford row	edward vii		1
19 ormond quay lower	edward vii		1
31 mary's abbey	edward vii		1
christchurch place	edward vii		1
dame street	edward vii		1
lord edward street	edward vii		1
