53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Freeman Crofts Wills
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Herbert Beerbohm Tree
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Martin Harvey
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	superstition
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Mrs and Mr Wiliam Hunter Kendal
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	GA Greene
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	superstition
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	superstition
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Robert Southey
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	JH Collins
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Irish Politics
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Sinn Fein
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Arthur Griffith
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	outskirts of Dublin
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Aristotle
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Judaism
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Trinity College
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Hughie Cannon
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	James Thornton
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Claxon Bellamy and JL Hatton
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Maritana
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Dublin train station
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	fortune telling
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Irish Whiskey
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	fortune telling
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	fortune telling
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Julius Caesar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Spanish monk
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	HW Challis and William V Wallace
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	The Odyssey
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	fortune telling
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Juan Valera Y Alcala Galiano
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	superstition
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Gibraltar
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	9 Suffolk Street
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Dublin Corporation Food Market
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Don Giovanni
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Wife of Scarli
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	James Montgomery
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Christianity
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	33 Sackville St Upper
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	29-32 Sackville St Upper
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Lipton's Tea
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Iona Opie
53.358819	53.358819	53.9593817	-6.265908	-6.265908	-1.0814175	7 Eccles Street	Iona Opie
