53.358819;-6.265908;7 Eccles Street;place;Simon Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Kate Morkan;allusion
53.358819;-6.265908;7 Eccles Street;place;Julia Morkan;allusion
53.358819;-6.265908;7 Eccles Street;place;Richard Goulding;allusion
53.358819;-6.265908;7 Eccles Street;place;Mary Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Simon Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Saint Francis;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Spencer Harty;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place; Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Fleming;allusion
53.358819;-6.265908;7 Eccles Street;place;newspaper;allusion
53.358819;-6.265908;7 Eccles Street;place;journal;allusion
53.358819;-6.265908;7 Eccles Street;place;newspaper;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Millicent;allusion
53.358819;-6.265908;7 Eccles Street;place;Marion;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Shakespeare;allusion
53.358819;-6.265908;7 Eccles Street;place;newspaper;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Marion Tweedy;allusion
53.358819;-6.265908;7 Eccles Street;place;Michael Gunn;allusion
53.358819;-6.265908;7 Eccles Street;place;Sinbad book;allusion
53.358819;-6.265908;7 Eccles Street;place;Greenleaf Whittier;allusion
53.358819;-6.265908;7 Eccles Street;place;George Jackson;allusion
53.358819;-6.265908;7 Eccles Street;place;Cecil Hicks;allusion
53.358819;-6.265908;7 Eccles Street;place;Jessie Noir;allusion
53.358819;-6.265908;7 Eccles Street;place;Thomas Otto;allusion
53.358819;-6.265908;7 Eccles Street;place;Nelly Bouverist;allusion
53.358819;-6.265908;7 Eccles Street;place;Queen Victoria;allusion
53.358819;-6.265908;7 Eccles Street;place;theatre;allusion
53.358819;-6.265908;7 Eccles Street;place;Nelly Bouverist;allusion
53.358819;-6.265908;7 Eccles Street;place;Nelly Bouverist;allusion
53.358819;-6.265908;7 Eccles Street;place;Nelly Bouverist;allusion
53.358819;-6.265908;7 Eccles Street;place;book;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place; Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place; Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;grandfather of Noah;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Leopold Bloom;allusion
53.358819;-6.265908;7 Eccles Street;place;Matthew Dillon;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
53.358819;-6.265908;7 Eccles Street;place;Stephen Dedalus;allusion
