Genoa	novella	43	Apulia 
 
Genoa	novella	43	Magra 
 
Genoa	novella	43	Tuscany 
 
Genoa	novella	43	Procida 
 
Genoa	novella	43	Alexandria 
 
Genoa	novella	43	Lerici 
 
Genoa	novella	43	Palermo 
 
Genoa	novella	43	Paris 
 
Genoa	novella	43	Alba 
 
Genoa	novella	43	Crete 
 
Genoa	novella	43	Rhodes 
 
Genoa	novella	43	Marseilles 
 
Genoa	novella	43	Provence 
 
Genoa	novella	43	Spain 
 
Genoa	novella	43	Candia 
 
Genoa	novella	43	Prato 
 
Genoa	novella	43	Milan 
 
Genoa	novella	43	Pavia 
 
Genoa	novella	43	Holy Land 
 
Genoa	novella	43	Babylon 
 
Genoa	novella	43	Egypt 
 
Genoa	novella	43	Lombardy 
 
Genoa	novella	43	Ticino 
 
Genoa	novella	43	San Piero in Ciel d'Oro 
 
Santa Croce	novella	1	France 
 
Verona	novella	5	Italy 
 
Verona	novella	5	Paris 
 
Verona	novella	5	Castel Guglielmo 
 
Verona	novella	5	Ferrara 
 
Verona	novella	5	Bologna 
 
Cyprus	novella	51	Holy Land 
 
Cyprus	novella	51	Gascony 
 
Cyprus	novella	51	Holy Sepulchre 
 
Cyprus	novella	51	Corfu 
 
Cyprus	novella	51	Italy 
 
Cyprus	novella	51	Reggio 
 
Cyprus	novella	51	Gaeta 
 
Cyprus	novella	51	Salerno 
 
Cyprus	novella	51	Amalfi 
 
Cyprus	novella	51	Ravello 
 
Cyprus	novella	51	Genoa 
 
Cyprus	novella	51	Constantinople 
 
Cyprus	novella	51	Cephalonia 
 
Cyprus	novella	51	Brindisi 
 
Cyprus	novella	51	Trani 
 
Cyprus	novella	51	Babylon 
 
Cyprus	novella	51	Egypt 
 
Cyprus	novella	51	Garbo 
 
Cyprus	novella	51	Granada 
 
Cyprus	novella	51	Alexandria 
 
Cyprus	novella	51	Sardinia 
 
Cyprus	novella	51	Majorca 
 
Cyprus	novella	51	Morea 
 
Cyprus	novella	51	Egina 
 
Cyprus	novella	51	Chios 
 
Cyprus	novella	51	Smyrna 
 
Cyprus	novella	51	Cappadocia 
 
Cyprus	novella	51	Rhodes 
 
Cyprus	novella	51	Baffa 
 
Cyprus	novella	51	Armenia 
 
Cyprus	novella	51	Famagosta 
 
Cyprus	novella	51	Aguamorta 
 
Cyprus	novella	51	Crete 
 
Cyprus	novella	51	France 
 
Cyprus	novella	51	Florence 
 
Cyprus	novella	51	Ancona 
 
Cyprus	novella	51	Lunigiana 
 
Cyprus	novella	51	Palermo 
 
Cyprus	novella	51	Sicily 
 
Cyprus	novella	51	Messina 
 
Cyprus	novella	51	Pisa 
 
Cyprus	novella	51	Naples 
 
Cyprus	novella	51	Monaco 
 
Cyprus	novella	51	Ferrara 
 
Cyprus	novella	51	Pavia 
 
Cyprus	novella	51	Lombardy 
 
Cyprus	novella	51	Milan 
 
Cyprus	novella	51	Ticino 
 
Cyprus	novella	51	Paris 
 
Cyprus	novella	51	Provence 
 
Cyprus	novella	51	San Piero in Ciel d'Oro 
 
Holy Land	novella	36	Cyprus 
 
Holy Land	novella	36	Gascony 
 
Holy Land	novella	36	Holy Sepulchre 
 
Holy Land	novella	36	Certaldo 
 
Holy Land	novella	36	Tuscany 
 
Holy Land	novella	36	Nazareth 
 
Holy Land	novella	36	Egypt 
 
Holy Land	novella	36	Italy 
 
Holy Land	novella	36	Porcellana 
 
Holy Land	novella	36	Venice 
 
Holy Land	novella	36	Florence 
 
Holy Land	novella	36	Garbo 
 
Holy Land	novella	36	Baldacca 
 
Holy Land	novella	36	Parione 
 
Holy Land	novella	36	Sardinia 
 
Holy Land	novella	36	Arno 
 
Holy Land	novella	36	Truffia 
 
Holy Land	novella	36	Buffia 
 
Holy Land	novella	36	Menzogna 
 
Holy Land	novella	36	Abruzzi 
 
Holy Land	novella	36	India 
 
Holy Land	novella	36	Jerusalem 
 
Holy Land	novella	36	Caprezio 
 
Holy Land	novella	36	Pavia 
 
Holy Land	novella	36	Babylon 
 
Holy Land	novella	36	Lombardy 
 
Holy Land	novella	36	Milan 
 
Holy Land	novella	36	Ticino 
 
Holy Land	novella	36	Paris 
 
Holy Land	novella	36	Alexandria 
 
Holy Land	novella	36	Genoa 
 
Holy Land	novella	36	Provence 
 
Holy Land	novella	36	Crete 
 
Holy Land	novella	36	Sicily 
 
Holy Land	novella	36	San Piero in Ciel d'Oro 
 
Holy Land	novella	36	France 
 
Gascony	novella	3	Cyprus 
 
Gascony	novella	3	Holy Land 
 
Gascony	novella	3	Holy Sepulchre 
 
Holy Sepulchre	novella	11	Cyprus 
 
Holy Sepulchre	novella	11	Holy Land 
 
Holy Sepulchre	novella	11	Gascony 
 
Holy Sepulchre	novella	11	Florence 
 
Holy Sepulchre	novella	11	Ancona 
 
Holy Sepulchre	novella	11	Constantinople 
 
Holy Sepulchre	novella	11	Lunigiana 
 
Holy Sepulchre	novella	11	Paris 
 
Holy Sepulchre	novella	11	France 
 
Holy Sepulchre	novella	11	England 
 
Holy Sepulchre	novella	11	Bologna 
 
Bologna	floatingFrame	1	Florence 
 
Castel Guglielmo	novella	3	Ferrara 
 
Castel Guglielmo	novella	3	Bologna 
 
Castel Guglielmo	novella	3	Verona 
 
Ferrara	novella	13	Castel Guglielmo 
 
Ferrara	novella	13	Bologna 
 
Ferrara	novella	13	Verona 
 
Ferrara	novella	13	Palermo 
 
Ferrara	novella	13	Sicily 
 
Ferrara	novella	13	Salerno 
 
Ferrara	novella	13	Cyprus 
 
Ferrara	novella	13	Messina 
 
Ferrara	novella	13	Pisa 
 
Ferrara	novella	13	Naples 
 
Ferrara	novella	13	Constantinople 
 
Ferrara	novella	13	Florence 
 
Ferrara	novella	13	Monaco 
 
England	novella	32	Florence 
 
England	novella	32	London 
 
England	novella	32	Italy 
 
England	novella	32	Rome 
 
England	novella	32	Tuscany 
 
England	novella	32	Scotland 
 
England	novella	32	Paris 
 
England	novella	32	Ireland 
 
England	novella	32	France 
 
England	novella	32	Calais 
 
England	novella	32	Picardy 
 
England	novella	32	Wales 
 
England	novella	32	Stamford 
 
England	novella	32	Rouen 
 
England	novella	32	Bologna 
 
England	novella	32	Holy Sepulchre 
 
England	novella	32	Via del Cocomero 
 
England	novella	32	San Gallo 
 
England	novella	32	Legnaia 
 
England	novella	32	Montesone 
 
England	novella	32	Berlinzone 
 
England	novella	32	Narsia 
 
England	novella	32	Venice 
 
England	novella	32	Peretola 
 
England	novella	32	Cacavincigli 
 
England	novella	32	Vallecchio 
 
England	novella	32	Civillari 
 
England	novella	32	Arno 
 
England	novella	32	Arezzo 
 
England	novella	32	Santa Maria Novella 
 
England	novella	32	Santa Maria della Scala 
 
England	novella	32	Ripoli 
 
Scotland	novella	25	England 
 
Scotland	novella	25	Florence 
 
Scotland	novella	25	London 
 
Scotland	novella	25	Italy 
 
Scotland	novella	25	Rome 
 
Scotland	novella	25	Tuscany 
 
Scotland	novella	25	Paris 
 
Scotland	novella	25	Bologna 
 
Scotland	novella	25	Via del Cocomero 
 
Scotland	novella	25	San Gallo 
 
Scotland	novella	25	Legnaia 
 
Scotland	novella	25	Montesone 
 
Scotland	novella	25	Berlinzone 
 
Scotland	novella	25	Narsia 
 
Scotland	novella	25	Venice 
 
Scotland	novella	25	France 
 
Scotland	novella	25	Peretola 
 
Scotland	novella	25	Cacavincigli 
 
Scotland	novella	25	Vallecchio 
 
Scotland	novella	25	Civillari 
 
Scotland	novella	25	Arno 
 
Scotland	novella	25	Arezzo 
 
Scotland	novella	25	Santa Maria Novella 
 
Scotland	novella	25	Santa Maria della Scala 
 
Scotland	novella	25	Ripoli 
 
Corfu	novella	12	Italy 
 
Corfu	novella	12	Reggio 
 
Corfu	novella	12	Gaeta 
 
Corfu	novella	12	Salerno 
 
Corfu	novella	12	Amalfi 
 
Corfu	novella	12	Ravello 
 
Corfu	novella	12	Cyprus 
 
Corfu	novella	12	Genoa 
 
Corfu	novella	12	Constantinople 
 
Corfu	novella	12	Cephalonia 
 
Corfu	novella	12	Brindisi 
 
Corfu	novella	12	Trani 
 
Reggio	novella	12	Corfu 
 
Reggio	novella	12	Italy 
 
Reggio	novella	12	Gaeta 
 
Reggio	novella	12	Salerno 
 
Reggio	novella	12	Amalfi 
 
Reggio	novella	12	Ravello 
 
Reggio	novella	12	Cyprus 
 
Reggio	novella	12	Genoa 
 
Reggio	novella	12	Constantinople 
 
Reggio	novella	12	Cephalonia 
 
Reggio	novella	12	Brindisi 
 
Reggio	novella	12	Trani 
 
Gaeta	novella	25	Corfu 
 
Gaeta	novella	25	Italy 
 
Gaeta	novella	25	Reggio 
 
Gaeta	novella	25	Salerno 
 
Gaeta	novella	25	Amalfi 
 
Gaeta	novella	25	Ravello 
 
